age,gender,nationality,current_city,travel_style,budget_level,preferred_region,preferred_cuisine,travel_with,transport_preference,accommodation_type,budget_avg,is_group,travel_intensity,city
48,female,other,Beja,luxury,high,desert,tunisian,solo,car,airbnb,136.7,1,low,Tozeur
41,female,european,Sousse,party,low,desert,indian,friends,car,hotel,40.0,0,high,Tozeur
57,female,other,Kairouan,cultural,low,desert,african,friends,plane,airbnb,99.9,0,medium,Tozeur
18,male,arab,Tunis,cultural,high,coastal,mediterranean,solo,public,resort,127.8,1,high,Monastir
42,male,arab,Kasserine,relaxation,medium,desert,tunisian,couple,public,hotel,173.1,0,medium,Kebili
24,female,arab,Mahdia,beaches,high,desert,asian,family,public,hostel,137.1,0,low,Kebili
48,female,tunisian,Le Kef,beaches,medium,desert,tunisian,family,public,hostel,170.8,1,high,Kebili
20,female,arab,Jendouba,beaches,medium,coastal,middle_eastern,solo,public,hotel,68.3,1,medium,Sousse
18,male,european,Nabeul,adventure,medium,south,american,solo,public,hotel,40.0,1,low,Tataouine
72,female,african,Ariana,adventure,high,north,asian,family,car,hostel,165.7,0,low,Beja
42,male,arab,Kairouan,cultural,low,north,european,couple,public,airbnb,167.9,1,high,Tunis
26,female,tunisian,Mahdia,cultural,low,north,middle_eastern,solo,public,hotel,172.7,1,medium,Tunis
42,female,arab,Jendouba,party,high,inland,european,family,plane,hotel,160.3,0,low,Sidi Bouzid
28,male,european,Ben Arous,cultural,low,south,asian,solo,public,hostel,134.7,0,low,Medenine
50,male,european,Medenine,cultural,low,coastal,european,family,plane,hostel,209.5,0,high,Monastir
18,female,other,Kairouan,luxury,low,coastal,asian,solo,car,airbnb,218.4,1,medium,Nabeul
47,male,european,Monastir,beaches,low,inland,mediterranean,friends,car,hotel,321.4,1,medium,Sfax
23,male,european,Kasserine,nature,high,coastal,indian,solo,car,hotel,387.2,0,medium,Mahdia
57,male,tunisian,Monastir,relaxation,medium,desert,american,friends,plane,resort,195.6,1,medium,Kebili
39,male,arab,Nabeul,luxury,low,desert,african,solo,public,hostel,172.9,1,medium,Tozeur
33,male,tunisian,Gafsa,relaxation,high,coastal,american,couple,plane,hostel,184.3,0,medium,Mahdia
18,male,other,Beja,relaxation,medium,desert,tunisian,friends,plane,hotel,137.5,1,medium,Kebili
27,female,tunisian,Kebili,party,medium,inland,european,family,car,airbnb,40.0,0,low,Sidi Bouzid
30,male,tunisian,Kasserine,cultural,high,south,asian,family,car,airbnb,40.0,1,low,Medenine
39,male,european,Zaghouan,party,medium,inland,african,couple,public,hotel,139.6,1,high,Sidi Bouzid
55,male,arab,Manouba,relaxation,medium,coastal,indian,couple,car,hotel,353.0,0,high,Mahdia
52,female,european,Gafsa,relaxation,medium,south,asian,solo,public,hotel,294.4,0,medium,Gabes
64,male,tunisian,Zaghouan,cultural,medium,desert,asian,couple,car,airbnb,97.0,0,low,Tozeur
26,female,tunisian,Gafsa,beaches,high,south,tunisian,solo,public,resort,223.2,0,high,Gabes
43,female,tunisian,Ariana,luxury,medium,north,european,solo,public,resort,143.4,1,medium,Manouba
32,male,other,Kasserine,beaches,low,coastal,asian,friends,car,airbnb,204.8,0,medium,Sousse
53,female,other,Zaghouan,cultural,medium,south,european,solo,plane,resort,178.4,1,high,Medenine
34,male,other,Kasserine,party,high,desert,american,solo,plane,resort,131.3,0,high,Tozeur
76,female,other,Kairouan,relaxation,low,coastal,mediterranean,friends,car,airbnb,232.2,1,high,Mahdia
58,male,european,Medenine,luxury,high,inland,middle_eastern,friends,car,airbnb,142.9,1,medium,Le Kef
26,male,tunisian,Tunis,luxury,high,north,asian,family,car,hostel,162.6,1,high,Manouba
59,female,tunisian,Beja,nature,low,north,middle_eastern,solo,car,resort,71.7,1,low,Jendouba
50,female,african,Jendouba,cultural,high,desert,tunisian,couple,car,resort,141.9,0,medium,Zaghouan
47,male,tunisian,Sfax,adventure,low,inland,american,family,car,hotel,117.3,1,high,Gafsa
42,female,arab,Zaghouan,relaxation,medium,desert,african,couple,plane,resort,210.1,0,low,Kebili
40,male,arab,Sousse,adventure,high,north,american,couple,car,resort,120.8,0,medium,Beja
53,male,african,Le Kef,relaxation,high,desert,middle_eastern,solo,car,resort,141.2,0,low,Kebili
47,male,african,Manouba,beaches,low,north,asian,couple,plane,airbnb,193.4,1,high,Bizerte
38,female,arab,Le Kef,luxury,medium,north,european,solo,public,airbnb,113.6,1,low,Manouba
31,male,african,Beja,beaches,high,desert,asian,family,public,hotel,40.0,1,low,Kebili
47,female,tunisian,Beja,nature,high,coastal,african,family,car,airbnb,291.1,0,low,Mahdia
34,male,african,Ariana,adventure,medium,north,african,couple,plane,resort,139.1,0,low,Beja
36,male,european,Ben Arous,nature,medium,coastal,african,friends,plane,resort,96.0,0,medium,Mahdia
42,female,african,Medenine,party,high,inland,mediterranean,couple,plane,hotel,57.6,0,medium,Sidi Bouzid
63,male,other,Sfax,beaches,low,coastal,middle_eastern,friends,public,hotel,40.0,0,medium,Sousse
18,male,european,Sfax,cultural,low,desert,american,family,plane,resort,97.8,1,high,Tozeur
32,male,arab,Medenine,luxury,low,north,african,friends,public,resort,132.3,1,high,Manouba
46,male,african,Medenine,adventure,high,south,middle_eastern,couple,car,resort,162.3,0,medium,Tataouine
36,male,arab,Beja,relaxation,medium,south,middle_eastern,friends,car,airbnb,128.8,0,low,Gabes
50,male,tunisian,Monastir,cultural,high,desert,middle_eastern,solo,car,hostel,281.4,0,medium,Tozeur
28,female,african,Jendouba,relaxation,medium,north,american,friends,car,resort,170.5,0,low,Ariana
34,female,tunisian,Ben Arous,party,low,desert,european,couple,public,resort,127.1,1,high,Tozeur
36,female,other,Manouba,beaches,medium,north,tunisian,friends,car,resort,162.2,1,medium,Bizerte
52,male,tunisian,Le Kef,luxury,medium,coastal,asian,family,car,airbnb,167.4,1,low,Nabeul
55,male,tunisian,Ben Arous,luxury,medium,coastal,european,solo,car,resort,245.2,1,medium,Nabeul
47,male,african,Tataouine,beaches,low,north,asian,family,public,airbnb,129.8,0,low,Bizerte
33,male,other,Mahdia,cultural,medium,south,tunisian,friends,plane,resort,125.4,0,medium,Medenine
33,female,european,Ben Arous,cultural,medium,north,indian,solo,car,hostel,121.4,1,high,Tunis
45,female,african,Bizerte,nature,low,south,african,family,public,hotel,222.0,1,medium,Kebili
33,male,other,Kebili,cultural,medium,desert,tunisian,couple,public,airbnb,207.0,0,high,Tozeur
18,female,african,Jendouba,party,medium,coastal,european,friends,plane,airbnb,40.0,0,low,Zaghouan
31,male,african,Ariana,luxury,high,inland,middle_eastern,solo,public,airbnb,268.3,0,low,Le Kef
24,female,european,Gafsa,nature,low,inland,asian,solo,public,hostel,49.6,1,high,Siliana
52,male,african,Kairouan,beaches,medium,north,asian,friends,car,hostel,140.7,1,high,Bizerte
51,male,arab,Nabeul,party,medium,coastal,asian,solo,public,airbnb,205.2,0,high,Zaghouan
54,male,european,Beja,party,low,desert,mediterranean,solo,plane,airbnb,185.2,1,medium,Tozeur
38,male,european,Mahdia,relaxation,medium,north,american,solo,car,resort,254.1,0,medium,Ariana
48,male,european,Sidi Bouzid,party,low,north,asian,friends,plane,hotel,136.6,0,high,Ben Arous
41,male,tunisian,Bizerte,nature,low,desert,indian,friends,public,resort,40.0,0,high,Kebili
38,male,arab,Nabeul,cultural,high,coastal,indian,friends,car,airbnb,177.0,1,high,Monastir
39,female,european,Ariana,adventure,medium,desert,asian,solo,plane,hostel,138.2,1,high,Tozeur
43,female,european,Gafsa,relaxation,low,desert,tunisian,friends,car,resort,128.9,0,high,Kebili
41,female,european,Siliana,party,medium,coastal,european,friends,car,hostel,154.9,1,high,Zaghouan
35,male,arab,Medenine,luxury,high,inland,middle_eastern,solo,car,resort,101.0,1,low,Le Kef
48,female,tunisian,Sousse,cultural,medium,desert,asian,friends,car,hostel,272.7,1,high,Tozeur
32,male,other,Tozeur,nature,low,inland,european,family,plane,resort,40.0,0,low,Siliana
41,female,european,Medenine,luxury,high,north,asian,friends,plane,airbnb,203.6,0,high,Manouba
41,male,other,Nabeul,party,high,coastal,mediterranean,family,car,resort,116.2,0,medium,Zaghouan
22,male,african,Mahdia,adventure,medium,north,european,solo,plane,hotel,40.0,0,high,Beja
38,female,other,Tataouine,beaches,high,south,middle_eastern,family,public,airbnb,145.0,0,low,Gabes
72,male,other,Monastir,beaches,high,south,african,solo,car,hostel,162.9,0,high,Gabes
41,female,arab,Medenine,relaxation,medium,south,asian,couple,car,hotel,172.3,0,high,Gabes
25,female,european,Sidi Bouzid,beaches,high,inland,african,family,car,airbnb,248.5,1,high,Sfax
46,male,tunisian,Nabeul,adventure,low,north,african,couple,public,resort,116.3,0,high,Beja
54,female,european,Mahdia,cultural,low,north,middle_eastern,family,plane,hostel,40.0,0,medium,Tunis
34,male,tunisian,Ben Arous,beaches,medium,coastal,asian,family,car,airbnb,211.2,1,low,Sousse
33,male,african,Jendouba,relaxation,medium,north,european,friends,plane,airbnb,146.9,1,high,Ariana
53,male,african,Kebili,party,medium,south,middle_eastern,couple,car,resort,181.9,1,medium,Sfax
46,male,african,Zaghouan,nature,low,coastal,american,family,plane,hostel,132.8,0,high,Mahdia
53,male,arab,Sousse,beaches,medium,desert,middle_eastern,solo,public,hostel,203.6,1,medium,Kebili
25,male,other,Zaghouan,nature,high,coastal,european,couple,public,hostel,125.4,1,medium,Mahdia
18,male,european,Jendouba,adventure,medium,north,european,family,plane,resort,133.7,1,low,Beja
41,female,african,Ariana,beaches,high,desert,european,solo,car,resort,160.5,0,medium,Kebili
44,male,european,Beja,beaches,high,north,african,couple,car,airbnb,146.5,1,high,Bizerte
30,male,african,Tataouine,beaches,high,desert,indian,couple,car,hostel,278.8,1,high,Kebili
34,female,african,Mahdia,adventure,medium,desert,middle_eastern,solo,plane,resort,215.9,1,low,Tozeur
53,female,other,Ben Arous,cultural,high,desert,asian,couple,plane,hotel,153.3,0,high,Tozeur
28,male,african,Medenine,beaches,high,north,indian,friends,public,hotel,194.2,1,high,Bizerte
40,male,tunisian,Gabes,cultural,low,inland,indian,family,car,resort,194.5,0,medium,Kairouan
47,male,european,Kairouan,adventure,low,north,indian,friends,public,resort,252.2,1,high,Beja
39,female,other,Gafsa,relaxation,high,coastal,tunisian,couple,plane,airbnb,40.9,0,high,Mahdia
47,male,arab,Gabes,beaches,medium,north,european,family,plane,resort,97.7,1,medium,Bizerte
71,female,african,Sidi Bouzid,luxury,medium,north,indian,friends,car,resort,142.7,0,medium,Manouba
29,male,african,Kebili,adventure,high,north,indian,solo,plane,airbnb,167.0,0,low,Beja
44,male,tunisian,Ben Arous,cultural,medium,south,european,family,car,hotel,56.9,1,high,Medenine
34,female,african,Sidi Bouzid,relaxation,medium,inland,african,friends,plane,airbnb,133.1,1,low,Kasserine
45,male,tunisian,Jendouba,adventure,medium,north,european,solo,plane,airbnb,132.0,1,medium,Beja
38,female,arab,Tozeur,adventure,high,north,european,friends,public,resort,94.0,1,high,Beja
51,male,african,Mahdia,party,high,north,indian,solo,car,hostel,276.3,0,medium,Ben Arous
50,male,european,Tunis,party,high,coastal,european,couple,public,hostel,358.8,1,low,Zaghouan
62,female,european,Sfax,luxury,low,desert,indian,solo,plane,resort,141.3,0,low,Tozeur
34,male,arab,Siliana,adventure,low,coastal,middle_eastern,friends,public,hotel,222.2,1,low,Sfax
46,female,european,Sousse,beaches,low,north,mediterranean,friends,car,airbnb,40.0,0,medium,Bizerte
37,female,other,Tataouine,luxury,high,north,indian,friends,public,airbnb,261.3,0,high,Manouba
19,female,arab,Sidi Bouzid,adventure,medium,north,african,friends,plane,hotel,96.2,1,high,Beja
18,male,european,Ben Arous,beaches,medium,coastal,european,family,plane,hostel,346.3,0,low,Sousse
29,male,tunisian,Ariana,beaches,medium,south,indian,solo,car,hostel,206.9,0,high,Gabes
32,male,european,Kebili,beaches,medium,north,american,solo,car,hotel,107.4,0,high,Bizerte
40,female,tunisian,Gabes,relaxation,low,desert,tunisian,solo,car,hotel,181.7,1,high,Kebili
31,male,african,Zaghouan,beaches,high,coastal,indian,family,plane,hostel,122.5,0,high,Sousse
69,male,tunisian,Jendouba,adventure,high,desert,asian,solo,car,hostel,51.4,1,medium,Tozeur
40,male,other,Manouba,beaches,low,inland,african,family,plane,airbnb,198.7,0,medium,Sfax
48,male,african,Tataouine,party,medium,desert,european,family,public,airbnb,153.5,0,medium,Tozeur
76,male,arab,Mahdia,adventure,medium,desert,indian,solo,public,hostel,178.0,1,medium,Tozeur
48,female,african,Bizerte,nature,medium,north,indian,solo,public,hostel,237.6,1,high,Jendouba
55,male,tunisian,Manouba,cultural,high,inland,tunisian,solo,public,resort,162.7,0,high,Kairouan
39,male,european,Le Kef,adventure,medium,desert,indian,solo,public,resort,195.5,0,low,Tozeur
48,male,other,Siliana,cultural,low,south,african,family,car,hotel,40.0,1,high,Medenine
31,male,tunisian,Manouba,nature,high,north,asian,friends,plane,airbnb,195.3,1,high,Jendouba
38,female,arab,Zaghouan,cultural,high,desert,indian,family,plane,hostel,156.9,1,medium,Tozeur
41,female,european,Jendouba,relaxation,medium,north,african,couple,car,hotel,178.8,1,high,Ariana
18,female,arab,Zaghouan,relaxation,low,desert,indian,couple,plane,resort,88.5,1,low,Kebili
48,female,african,Sfax,beaches,low,south,indian,friends,plane,resort,247.8,0,medium,Gabes
47,female,arab,Tunis,party,high,inland,middle_eastern,solo,car,resort,267.3,1,high,Sidi Bouzid
55,female,european,Gafsa,nature,low,coastal,middle_eastern,family,public,resort,134.8,0,low,Mahdia
37,female,other,Kairouan,adventure,high,south,american,family,car,airbnb,116.4,1,medium,Tataouine
61,male,european,Beja,nature,high,desert,mediterranean,couple,plane,resort,186.3,1,low,Kebili
46,female,arab,Gafsa,beaches,medium,coastal,middle_eastern,friends,public,hostel,368.8,1,medium,Sousse
33,female,european,Siliana,luxury,medium,south,tunisian,friends,car,resort,210.7,0,high,Gabes
18,female,other,Sidi Bouzid,nature,medium,coastal,african,solo,plane,hotel,183.9,0,high,Mahdia
32,male,tunisian,Mahdia,party,high,south,indian,family,plane,resort,174.1,0,medium,Sfax
54,female,tunisian,Jendouba,relaxation,low,coastal,asian,couple,plane,airbnb,40.0,1,high,Mahdia
34,male,tunisian,Sfax,cultural,high,south,african,family,plane,hostel,138.2,0,high,Medenine
23,male,other,Tunis,relaxation,high,inland,mediterranean,family,plane,hostel,93.4,1,low,Kasserine
56,male,other,Manouba,party,high,coastal,middle_eastern,friends,public,airbnb,266.9,1,low,Zaghouan
49,female,tunisian,Bizerte,beaches,high,desert,mediterranean,solo,public,airbnb,133.5,0,high,Ben Arous
31,male,european,Sfax,party,high,coastal,middle_eastern,couple,plane,airbnb,320.2,0,medium,Zaghouan
27,male,other,Tozeur,party,medium,north,middle_eastern,couple,car,hostel,58.1,0,high,Ben Arous
36,male,tunisian,Kasserine,luxury,high,north,asian,solo,plane,resort,43.8,1,high,Manouba
42,male,european,Gabes,adventure,high,inland,asian,friends,plane,airbnb,72.1,0,high,Gafsa
52,male,arab,Sousse,beaches,medium,north,tunisian,solo,plane,resort,205.7,0,medium,Bizerte
70,male,african,Sousse,party,medium,desert,asian,family,public,hostel,63.1,1,high,Tozeur
56,male,african,Mahdia,adventure,low,inland,indian,friends,public,hotel,195.4,1,low,Gafsa
36,female,african,Jendouba,party,low,inland,mediterranean,friends,public,airbnb,206.3,1,medium,Sidi Bouzid
18,female,other,Beja,nature,high,south,african,solo,car,resort,123.7,1,low,Kebili
58,male,european,Beja,relaxation,low,north,indian,solo,car,hostel,195.5,1,low,Ariana
50,male,tunisian,Mahdia,beaches,low,inland,tunisian,couple,car,airbnb,190.0,0,high,Sfax
33,female,other,Jendouba,luxury,high,south,indian,couple,public,airbnb,145.3,1,low,Gabes
77,female,african,Kasserine,cultural,low,south,european,family,public,hostel,141.5,0,medium,Medenine
49,female,other,Ben Arous,cultural,high,north,american,solo,car,hostel,268.7,1,low,Tunis
41,female,tunisian,Nabeul,cultural,high,desert,middle_eastern,family,plane,airbnb,145.8,0,high,Tozeur
31,female,arab,Ben Arous,adventure,high,south,indian,friends,public,hostel,225.2,0,medium,Tataouine
31,male,african,Le Kef,party,high,coastal,european,solo,plane,resort,276.6,1,high,Zaghouan
26,female,other,Le Kef,luxury,low,coastal,european,couple,public,hotel,47.3,1,high,Nabeul
54,female,european,Medenine,luxury,medium,inland,european,solo,public,resort,161.4,0,high,Le Kef
51,female,african,Tozeur,adventure,high,north,indian,couple,public,resort,40.0,1,medium,Beja
24,female,european,Zaghouan,beaches,low,coastal,indian,couple,car,hostel,192.7,0,low,Sousse
20,female,european,Tozeur,party,high,north,tunisian,friends,public,airbnb,126.4,0,high,Ben Arous
27,male,european,Tozeur,luxury,high,inland,african,solo,plane,hostel,161.8,0,medium,Le Kef
35,female,european,Kebili,party,low,south,mediterranean,family,plane,hotel,161.2,1,medium,Sfax
48,male,arab,Mahdia,luxury,high,coastal,african,friends,public,resort,167.5,0,high,Nabeul
53,female,arab,Tozeur,beaches,high,south,mediterranean,couple,car,hotel,40.6,0,high,Gabes
42,male,tunisian,Ariana,nature,low,north,indian,solo,public,hostel,40.0,0,high,Jendouba
36,male,other,Kebili,beaches,low,south,middle_eastern,couple,public,resort,299.2,1,low,Gabes
25,male,tunisian,Bizerte,beaches,high,inland,tunisian,friends,public,airbnb,153.6,0,medium,Sfax
50,male,african,Sousse,party,medium,north,indian,friends,car,hotel,48.6,0,low,Ben Arous
21,male,tunisian,Tataouine,party,medium,south,tunisian,family,car,hotel,176.5,0,high,Sfax
34,male,african,Sfax,adventure,medium,inland,european,solo,car,airbnb,256.5,0,low,Gafsa
29,female,arab,Tozeur,beaches,high,inland,tunisian,couple,public,hostel,293.8,0,low,Sfax
38,male,european,Kasserine,nature,medium,desert,tunisian,couple,car,airbnb,254.3,1,high,Kebili
41,male,tunisian,Kasserine,relaxation,low,south,asian,family,car,hotel,207.4,1,medium,Gabes
57,female,tunisian,Sidi Bouzid,cultural,high,south,american,friends,plane,resort,88.3,1,high,Medenine
18,male,other,Beja,relaxation,high,coastal,tunisian,couple,plane,hotel,86.1,1,medium,Mahdia
38,female,arab,Tunis,cultural,low,south,american,solo,plane,airbnb,48.5,1,high,Medenine
56,male,arab,Gabes,cultural,medium,south,indian,family,public,resort,263.1,1,high,Medenine
22,female,european,Tataouine,cultural,high,desert,mediterranean,friends,car,hostel,347.4,0,low,Tozeur
33,female,european,Le Kef,nature,high,north,african,solo,car,airbnb,82.7,0,medium,Jendouba
22,female,european,Tunis,relaxation,medium,inland,tunisian,couple,plane,resort,234.7,0,high,Kasserine
